"ACC_NUCCORE","Contig","bin","coeffvars","counts","means","sdv","max_cov","min_cov","order","Description","length","classification","bin_length","Species","mash_dist","sig","mash_hits","UID_NUCCORE","Description_NUCCORE","CreateDate_NUCCORE","Topology_NUCCORE","Completeness_NUCCORE","TaxonID_NUCCORE","Genome_NUCCORE","Length_NUCCORE","Source_NUCCORE","UID_ASSEMBLY","Status_ASSEMBLY","SeqReleaseDate_ASSEMBLY","SubmissionDate_ASSEMBLY","Latest_ASSEMBLY","UID_BIOSAMPLE","ACC_BIOSAMPLE","Location_BIOSAMPLE","Coordinates_BIOSAMPLE","IsolationSource_BIOSAMPLE","Host_BIOSAMPLE","CollectionDate_BIOSAMPLE","Host_DISEASE","SamplType_BIOSAMPLE","taxon_name","taxon_rank","lineage","taxon_species_id","taxon_species_name","taxon_genus_id","taxon_genus_name","taxon_family_id","taxon_family_name","taxon_order_id","taxon_order_name","taxon_class_id","taxon_class_name","taxon_phylum_id","taxon_phylum_name","taxon_superkingdom_id","taxon_superkingdom_name","loc_lat","loc_lng","loc_parsed","GC_NUCCORE","Identical","OldVersion","hits_rMLST","hitscount_rMLST","inclusions","Host_BIOSAMPLE_processed","Host_DISEASE_processed","D1","D2","plasmidfinder","pmlst","relaxase_type.s.","mpf_type"
"NZ_CP066652.1","contig_11522","bin_74",4.91509602163562,9,3.281234581545,16.127583037805,110.34792087599,0,"superkingdom","Bacteria",11469,"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas micra",8107652,"s__Parvimonas micra",0.0920479,"0","78/1000",1951072905,"Enterococcus faecium strain Dallas 148 plasmid unnamed, complete sequence","2020/12/30","circular","complete",1352,"plasmid",3977,"RefSeq",9014571,"Complete Genome","2020/12/28 00:00","2020/12/28 00:00","True",17038104,"SAMN17038104","USA: Dallas","","rectal swab","Homo sapiens","2015","","cell culture","Enterococcus faecium","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus",1352,"Enterococcus faecium",1350,"Enterococcus",81852,"Enterococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",32.7762719,-96.7968559,"USA,Dallas",31.9587628865979,"CP066652.1","","",0,"","Homo sapiens","",-0.6745241,7.257403,"","","",""
"NZ_CP067368.1","contig_11759","bin_78",7.02249143100825,8,29.3653744747415,206.218090617221,1608.17303297421,0,"superkingdom","Bacteria",5395,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__",1101288,"s__",0.0857608,"0","90/1000",1957879233,"Lacticaseibacillus rhamnosus strain KF7 plasmid p3, complete sequence","2021/01/19","circular","complete",47715,"plasmid",6203,"RefSeq",9135311,"Complete Genome","2021/01/17 00:00","2021/01/17 00:00","True",17214539,"SAMN17214539","China: Shanghai","","Kefir","","2011-11-04","","microbe","Lacticaseibacillus rhamnosus","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lacticaseibacillus",47715,"Lacticaseibacillus rhamnosus",2759736,"Lacticaseibacillus",33958,"Lactobacillaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",31.2253441,121.4888922,"China,Shanghai",41.9474447847816,"CP067368.1","","",0,"","","",13.998137,4.6709948,"","","",""
"NZ_CP068411.1","contig_7937","bin_38",7.60049190904951,6,9.25390839252831,70.3342558644967,549.508161932746,0,"class","Bacilli",9719,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri",0.0210181,"0","474/1000",1966199482,"Lacticaseibacillus paracasei subsp. tolerans strain S-NA5 plasmid pLPA3, complete sequence","2021/01/28","circular","complete",113557,"plasmid",6158,"RefSeq",9188271,"Complete Genome","2021/01/27 00:00","2021/01/27 00:00","True",17359331,"SAMN17359331","China: Xinjiang","","fermented milk","","2017-12","","organism","Lacticaseibacillus paracasei subsp. tolerans","subspecies","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lacticaseibacillus; Lacticaseibacillus paracasei",1597,"Lacticaseibacillus paracasei",2759736,"Lacticaseibacillus",33958,"Lactobacillaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",41.5,85.5,"China,Xinjiang",44.4787268593699,"CP068411.1","","",0,"","","",14.12993,4.4564943,"","","",""
"NZ_CP070516.1","contig_8367","bin_38",4.85001144729872,5,0.958565864520839,4.64905541591586,31.147042115573,0,"order","Lactobacillales",9657,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri",0.0920479,"0","78/1000",1995174975,"Leuconostoc falkenbergense strain FDAARGOS_1201 plasmid unnamed2, complete sequence","2021/02/26","circular","complete",2766470,"plasmid",23086,"RefSeq",9317621,"Complete Genome","2021/02/25 00:00","2021/02/25 00:00","True",16357343,"SAMN16357343","Germany: Braunschweig","","","","","","","Leuconostoc falkenbergense","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Leuconostoc",2766470,"Leuconostoc falkenbergense",1243,"Leuconostoc",33958,"Lactobacillaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",52.2646577,10.5236066,"Germany,Braunschweig",36.6759074763926,"CP070516.1","","",0,"","","",14.230834,5.987629,"","","MOBV",""
"NZ_CP072332.1","contig_25544","bin_54",4.45567796489354,32,317.944339466725,1416.65758742452,9546.83994337316,0,"genus","Prevotella",23818,"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__",1489092,"s__",0.0674584,"0","138/1000",2035770737,"Prevotella veroralis strain F0319 plasmid unnamed, complete sequence","2021/05/12","circular","complete",28137,"plasmid",4130,"RefSeq",9923751,"Complete Genome","2021/04/22 00:00","2021/04/22 00:00","True",18352189,"SAMN18352189","USA: Blacksberg, Virginia","37.23 N 80.42 W","human oral cavity","Homo sapiens","1985-09","","whole organism","Prevotella veroralis","species","cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella",28137,"Prevotella veroralis",838,"Prevotella",171552,"Prevotellaceae",171549,"Bacteroidales",200643,"Bacteroidia",976,"Bacteroidetes",2,"Bacteria",37.23,-80.42,"",40.9927360774818,"CP072332.1","","",0,"","Homo sapiens","",-0.28391835,16.692541,"","","",""
"NZ_CP072332.1","contig_13716","bin_9",3.8829579528786,11,2.3951676373365,9.30033522587322,60.7095917889011,0,"family","Prevotellaceae",3265,"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus sp900759325",7392520,"s__Peptostreptococcus sp900759325",0.0653942,"0","145/1000",2035770737,"Prevotella veroralis strain F0319 plasmid unnamed, complete sequence","2021/05/12","circular","complete",28137,"plasmid",4130,"RefSeq",9923751,"Complete Genome","2021/04/22 00:00","2021/04/22 00:00","True",18352189,"SAMN18352189","USA: Blacksberg, Virginia","37.23 N 80.42 W","human oral cavity","Homo sapiens","1985-09","","whole organism","Prevotella veroralis","species","cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella",28137,"Prevotella veroralis",838,"Prevotella",171552,"Prevotellaceae",171549,"Bacteroidales",200643,"Bacteroidia",976,"Bacteroidetes",2,"Bacteria",37.23,-80.42,"",40.9927360774818,"CP072332.1","","",0,"","Homo sapiens","",-0.28391835,16.692541,"","","",""
"NZ_CP072337.1","contig_11273","bin_54",4.53285843146743,29,113.376116005994,513.917883364801,3718.55986103446,0,"superkingdom","Bacteria",8258,"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__",1489092,"s__",0.0903831,"0","81/1000",2035737394,"Prevotella nigrescens strain F0109 plasmid unnamed, complete sequence","2021/05/12","circular","complete",28133,"plasmid",5179,"RefSeq",9923781,"Complete Genome","2021/04/22 00:00","2021/04/22 00:00","True",18352181,"SAMN18352181","USA: Blacksberg, Virginia","37.23 N 80.42 W","human oral cavity","Homo sapiens","1990-11","","whole organism","Prevotella nigrescens","species","cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella",28133,"Prevotella nigrescens",838,"Prevotella",171552,"Prevotellaceae",171549,"Bacteroidales",200643,"Bacteroidia",976,"Bacteroidetes",2,"Bacteria",37.23,-80.42,"",38.3857887623093,"CP072337.1","","",0,"","Homo sapiens","",-0.40357867,16.715862,"","","",""
"NZ_CP072376.1","contig_11270","bin_54",4.71254845758706,27,309.398079459336,1458.0534421365,9877.47309567849,0,"superkingdom","Bacteria",4664,"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__",1489092,"s__",0.0834041,"0","95/1000",2035739230,"Prevotella denticola strain F0115 plasmid unnamed, complete sequence","2021/05/12","circular","complete",28129,"plasmid",4574,"RefSeq",9923971,"Complete Genome","2021/04/22 00:00","2021/04/22 00:00","True",18352182,"SAMN18352182","USA: Blacksberg, Virginia","37.23 N 80.42 W","human oral cavity","Homo sapiens","1993-02","","whole organism","Prevotella denticola","species","cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella",28129,"Prevotella denticola",838,"Prevotella",171552,"Prevotellaceae",171549,"Bacteroidales",200643,"Bacteroidia",976,"Bacteroidetes",2,"Bacteria",37.23,-80.42,"",42.1731526016616,"CP072376.1","","",0,"","Homo sapiens","",-0.386784,16.708864,"","","",""
"NZ_CP072382.1","contig_19530","bin_38",4.64695401121767,3,0.358555257132724,1.66618979037609,10.2896193571129,0,"order","Pasteurellales",3869,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri",0.0726524,"0","122/1000",2036673714,"Aggregatibacter sp. oral taxon 513 strain W11186 plasmid unnamed1, complete sequence","2021/05/12","circular","complete",712150,"plasmid",22884,"RefSeq",9924021,"Complete Genome","2021/04/22 00:00","2021/04/22 00:00","True",18352203,"SAMN18352203","United Kingdom: London","51.51 N 0.13 W","human oral cavity","Homo sapiens","2012-01","","whole organism","Aggregatibacter sp. oral taxon 513","species","cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Aggregatibacter; unclassified Aggregatibacter",712150,"Aggregatibacter sp. oral taxon 513",416916,"Aggregatibacter",712,"Pasteurellaceae",135625,"Pasteurellales",1236,"Gammaproteobacteria",1224,"Proteobacteria",2,"Bacteria",51.51,-0.13,"",38.2363223212725,"CP072382.1","","",0,"","Homo sapiens","",-2.9269679,8.812121,"","","MOBP","MPF_T"
"NZ_CP079649.1","contig_11624","bin_57",4.12759480494961,7,1.01027311495772,4.16999806087976,24.8869303850681,0,"class","Gammaproteobacteria",5194,"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas endodontalis",29427367,"s__Porphyromonas endodontalis",0.006248,"0","781/1000",2073338107,"Klebsiella pneumoniae subsp. pneumoniae strain WRC24_S468MC plasmid pS468M_P4, complete sequence","2021/07/27","circular","complete",72407,"plasmid",5561,"RefSeq",10557851,"Complete Genome","2021/07/22 00:00","2021/07/22 00:00","True",20130528,"SAMN20130528","India","12.9165 N 79.1325 E","urine","Homo sapiens","2014","Urinary tract infection","","Klebsiella pneumoniae subsp. pneumoniae","subspecies","cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae",573,"Klebsiella pneumoniae",570,"Klebsiella",543,"Enterobacteriaceae",91347,"Enterobacterales",1236,"Gammaproteobacteria",1224,"Proteobacteria",2,"Bacteria",12.9165,79.1325,"",49.1997842114727,"CP079649.1","","",0,"","Homo sapiens","urinary tract infection",4.3681736,6.496978,"","","",""
"NZ_KT359373.1","contig_9856","bin_71",7.66180391227851,4,17.7354104365529,135.885237068646,1061.5196547421,0,"no rank","root",13408,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__",1307663,"s__",0.0309745,"0","353/1000",1883703058,"Staphylococcus haemolyticus plasmid pBNF01A, complete sequence","2020/08/01","circular","complete",1283,"plasmid",11035,"RefSeq",NA,"","","","",14226714,"SAMN14226714","","","","","","","","Staphylococcus haemolyticus","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus",1283,"Staphylococcus haemolyticus",1279,"Staphylococcus",90964,"Staphylococcaceae",1385,"Bacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",NA,NA,"",29.4426823742637,"KT359373.1","","",0,"","","",-4.388083,8.246278,"rep39_1_repA(SAP110A), GQ900465, ","","",""
"NZ_LC102479.1","contig_9199","bin_15",3.52573170174162,22,48.9365316340108,172.537080955313,995.075458433417,0,"no rank","root",5264,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__",400079,"s__",0.032829,"0","335/1000",1862704492,"Staphylococcus aureus strain NTUH_3874 plasmid pNTUH_3874, complete sequence","2020/06/26","circular","complete",1280,"plasmid",14566,"RefSeq",NA,"","","","",14228768,"SAMN14228768","","","","","","","","Staphylococcus aureus","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus",1280,"Staphylococcus aureus",1279,"Staphylococcus",90964,"Staphylococcaceae",1385,"Bacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",NA,NA,"",33.4408897432377,"LC102479.1","","",0,"","","",-4.0083613,7.545622,"","","",""
"NZ_LR135177.1","contig_19216","bin_66",6.81352082169145,13,5.0311499998937,34.2798452813287,267.921892744479,0,"superkingdom","Bacteria",8536,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__",3932897,"s__",0.0183132,"0","516/1000",1545171838,"Enterococcus faecium isolate E4402 plasmid 4","2018/12/21","linear","",1352,"plasmid",10188,"RefSeq",2181921,"Complete Genome","2018/12/21 00:00","2018/12/21 00:00","True",10006550,"SAMEA4884683","","","","","","","","Enterococcus faecium","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus",1352,"Enterococcus faecium",1350,"Enterococcus",81852,"Enterococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",NA,NA,"",35.1786415390656,"LR135177.1","","",0,"","","",9.979172,2.9248555,"rep2_1_orf1(pRE25), X92945, ","","",""
"NZ_LR135316.1","contig_26177","bin_38",7.67784372782788,2,0.88565641466643,6.79993154835718,53.116535900457,0,"superkingdom","Bacteria",12191,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri",0.00213483,"0","916/1000",1553515936,"Enterococcus faecium isolate E7240 plasmid 10","2019/01/02","linear","",1352,"plasmid",4074,"RefSeq",2203501,"Complete Genome","2019/01/02 00:00","2019/01/02 00:00","True",10006946,"SAMEA4885079","","","","","","","","Enterococcus faecium","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus",1352,"Enterococcus faecium",1350,"Enterococcus",81852,"Enterococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",NA,NA,"",36.1315660284733,"LR135316.1","","",0,"","","",-0.078223355,19.261986,"rep14a_3_EFAU085p5001(AUS0085p5), CP006625, ","","MOBV",""
"NZ_LR135350.1","contig_17052","bin_11",6.538891915791,18,240.971862877818,1575.68896610486,12184.6075391829,0,"genus","Streptococcus",3606,"d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanogingivalaceae;g__Nanogingivalis;s__",7159655,"s__",0.0955937,"0","72/1000",1553425904,"Enterococcus faecium isolate E8202 plasmid 7","2019/01/02","linear","",1352,"plasmid",4203,"RefSeq",2203081,"Complete Genome","2019/01/02 00:00","2019/01/02 00:00","True",10007496,"SAMEA4885631","","","","","","","","Enterococcus faecium","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus",1352,"Enterococcus faecium",1350,"Enterococcus",81852,"Enterococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",NA,NA,"",39.8524863192957,"LR135350.1","","",0,"","","",8.136434,7.015669,"rep35_2_ORF2(pSMQ172), AF295100, ","","MOBV",""
"NZ_LT985269.1","contig_23140","bin_57",5.29080084775193,10,1.22822568821492,6.49829751243819,49.9915363643062,0,"superkingdom","Bacteria",4342,"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas endodontalis",29427367,"s__Porphyromonas endodontalis",0.0824989,"0","97/1000",1797947226,"Escherichia coli strain 631 plasmid RCS63_p, complete sequence","2018/03/15","circular","complete",562,"plasmid",22308,"RefSeq",NA,"","","","",8722167,"SAMEA104588844","","","","","","","","Escherichia coli","species","cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia",562,"Escherichia coli",561,"Escherichia",543,"Enterobacteriaceae",91347,"Enterobacterales",1236,"Gammaproteobacteria",1224,"Proteobacteria",2,"Bacteria",NA,NA,"",50.587233279541,"LT985269.1","","",0,"","","",4.829016,-0.5393899,"Col(pHAD28)_1, KU674895, ","","",""
"NZ_MF150537.1","contig_10733","bin_38",7.79830017341593,6,24.638517122985,192.138552352886,1500.68707149853,0,"family","Lactobacillaceae",3095,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri",0.0852783,"0","91/1000",1848404079,"Lactococcus lactis subsp. lactis bv. diacetylactis strain FM03P plasmid pLd9, complete sequence","2020/06/03","circular","complete",44688,"plasmid",15313,"RefSeq",NA,"","","","",14227734,"SAMN14227734","","","","","","","","Lactococcus lactis subsp. lactis bv. diacetylactis","","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis",1358,"Lactococcus lactis",1357,"Lactococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",NA,NA,"",35.2315026448116,"MF150537.1","","",0,"","","",-0.31002,7.438457,"rep32_2_repB(pVF22), JN172912, ","","",""
"NZ_MF422120.1","contig_4883","bin_26",2.28562082476246,39,23.0367366025226,52.6532449132932,342.45673443084,0,"superkingdom","Bacteria",7847,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__",2777852,"s__",0.0603145,"0","164/1000",1848406914,"Escherichia coli strain 5Y plasmid p5Y, complete sequence","2020/06/03","circular","complete",562,"plasmid",7016,"RefSeq",NA,"","","","",14227653,"SAMN14227653","","","","","","","","Escherichia coli","species","cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia",562,"Escherichia coli",561,"Escherichia",543,"Enterobacteriaceae",91347,"Enterobacterales",1236,"Gammaproteobacteria",1224,"Proteobacteria",2,"Bacteria",NA,NA,"",39.6664766248575,"MF422120.2","","",0,"","","",9.607877,2.8149703,"","","",""
"NZ_MF807213.1","contig_14123","bin_38",6.89965479481721,9,0.777073329386896,5.36153772302887,41.7256772710008,0,"genus","Enterococcus",6154,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri",0.0139486,"0","595/1000",1848405904,"Streptococcus thermophilus strain CS17 plasmid pCS17-B, complete sequence","2020/06/03","circular","complete",1308,"plasmid",5143,"RefSeq",NA,"","","","",14227592,"SAMN14227592","","","","","","","","Streptococcus thermophilus","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus",1308,"Streptococcus thermophilus",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",NA,NA,"",36.8073109080303,"MF807213.1","","",0,"","","",2.0315855,-6.5033865,"rep6_1_repA(pS86), AJ223161, ","","MOBV",""
"NZ_MH140434.1","contig_26082","bin_11",5.74058730592198,5,2.5695399160207,14.7506682239683,105.599962970715,0,"phylum","Pseudomonadota",8572,"d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanogingivalaceae;g__Nanogingivalis;s__",7159655,"s__",0.0505746,"0","209/1000",1848408107,"Neisseria gonorrhoeae strain Ng 8903 plasmid pJRD20, complete sequence","2020/06/03","circular","complete",485,"plasmid",5591,"RefSeq",NA,"","","","",14228243,"SAMN14228243","","","","","","","","Neisseria gonorrhoeae","species","cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria",485,"Neisseria gonorrhoeae",482,"Neisseria",481,"Neisseriaceae",206351,"Neisseriales",28216,"Betaproteobacteria",1224,"Proteobacteria",2,"Bacteria",NA,NA,"",39.6708996601681,"MH140434.1","","",0,"","","",6.466079,7.3752685,"","","MOBQ",""
"NZ_MK251542.1","contig_9945","bin_67",3.70406422011748,15,6.76231624794138,25.0480536591187,169.889587970854,0,"superkingdom","Bacteria",8406,"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__",4123230,"s__",0.0605648,"0","163/1000",1848408745,"Glaesserella parasuis strain Hps 46 plasmid pHPSO1, complete sequence","2020/06/03","circular","complete",738,"plasmid",6033,"RefSeq",NA,"","","","",14228648,"SAMN14228648","","","","","","","","Glaesserella parasuis","species","cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Glaesserella",738,"Glaesserella parasuis",2094023,"Glaesserella",712,"Pasteurellaceae",135625,"Pasteurellales",1236,"Gammaproteobacteria",1224,"Proteobacteria",2,"Bacteria",NA,NA,"",40.3944969335322,"MK251542.1","","",0,"","","",5.3630304,-0.41109335,"","","MOBF,MOBP",""
"NZ_MN480762.1","contig_9045","bin_30",6.16993759395224,31,7.98065082743408,49.2401175643916,383.868673152866,0,"genus","Streptococcus",42919,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__",2521322,"s__",0.0505746,"0","209/1000",1884853072,"Streptococcus salivarius strain NU10 plasmid pSsal-NU10, complete sequence","2020/08/04","circular","complete",1304,"plasmid",190254,"RefSeq",NA,"","","","",NA,"","","","","","","","","Streptococcus salivarius","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus",1304,"Streptococcus salivarius",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",NA,NA,"",33.3044246113091,"MN480762.1","","",0,"","","",1.1332796,17.115177,"","","",""
"NZ_MN480763.1","contig_24375","bin_30",4.94585206954815,17,58.6185033504725,289.91844610975,2207.82949402148,0,"order","Lactobacillales",10670,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__",2521322,"s__",0.0981375,"0","68/1000",1884854826,"Streptococcus salivarius strain YU10 plasmid pSsal-YU10, complete sequence","2020/08/04","circular","complete",1304,"plasmid",148112,"RefSeq",NA,"","","","",NA,"","","","","","","","","Streptococcus salivarius","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus",1304,"Streptococcus salivarius",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",NA,NA,"",33.5529869288106,"MN480763.1","","",0,"","","",1.1365919,17.11617,"","","",""
"NZ_MN480763.1","contig_3129","bin_30",5.97075929320288,36,35.1145359514093,209.660441858383,1639.15299724257,0,"family","Streptococcaceae",17166,"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__",2521322,"s__",0.0867434,"0","88/1000",1884854826,"Streptococcus salivarius strain YU10 plasmid pSsal-YU10, complete sequence","2020/08/04","circular","complete",1304,"plasmid",148112,"RefSeq",NA,"","","","",NA,"","","","","","","","","Streptococcus salivarius","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus",1304,"Streptococcus salivarius",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",NA,NA,"",33.5529869288106,"MN480763.1","","",0,"","","",1.1365919,17.11617,"","","",""
"NZ_MT230274.1","contig_3019","bin_11",7.56242214508187,8,94.2213446842446,712.541583579523,5565.91553547747,0,"phylum","Bacillota",6656,"d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanogingivalaceae;g__Nanogingivalis;s__",7159655,"s__",0.0690061,"0","133/1000",1884914973,"Escherichia coli strain E. coli UB-ESBL31 plasmid pESBL31, complete sequence","2020/08/04","circular","complete",562,"plasmid",2682,"RefSeq",NA,"","","","",14212727,"SAMN14212727","France","","river","","2014","","","Escherichia coli","species","cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia",562,"Escherichia coli",561,"Escherichia",543,"Enterobacteriaceae",91347,"Enterobacterales",1236,"Gammaproteobacteria",1224,"Proteobacteria",2,"Bacteria",46.603354,1.8883335,"France",38.9261744966443,"MT230274.1","","",0,"","","",9.7464485,3.199014,"","","",""
